ask px,ask size,ask size cumulative,ask sum,ask sum cumulative,exchange,time
11,17604.0,0.4447,2.08,7828.4988,36612.21545,FTX,2020-11-17 22:53:41
12,17605.0,0.0002,2.0802,3.521,36615.73645,FTX,2020-11-17 22:53:41
13,17605.5,0.0255,2.1057,448.94025,37064.6767,FTX,2020-11-17 22:53:41
14,17606.5,0.1,2.2057,1760.65,38825.3267,FTX,2020-11-17 22:53:41
15,17607.0,0.735,2.9407,12941.145,51766.4717,FTX,2020-11-17 22:53:41
16,17608.0,0.1642,3.1049,2891.2336,54657.7053,FTX,2020-11-17 22:53:41
17,17608.5,11.5986,14.7035,204233.9481,258891.6534,FTX,2020-11-17 22:53:41
18,17609.0,0.7352,13.5276,12946.1368,238143.5464,FTXUS,2020-11-17 22:53:41
19,17609.0,0.001,14.7045,17.609,258909.2624,FTX,2020-11-17 22:53:41
0,17596.5,0.01,0.01,175.965,175.965,FTX,2020-11-17 22:53:45
1,17598.0,0.0593,0.0693,1043.5614,1219.5264,FTX,2020-11-17 22:53:45
2,17598.5,0.1186,0.1879,2087.1821,3306.7085,FTX,2020-11-17 22:53:45
3,17599.0,0.2668,0.4547,4695.4132,8002.1217,FTX,2020-11-17 22:53:45
4,17600.5,0.0593,0.514,1043.70965,9045.83135,FTX,2020-11-17 22:53:45
5,17601.0,0.01,0.524,176.01,9221.84135,FTX,2020-11-17 22:53:45
6,17601.5,0.1482,0.6722,2608.5423,11830.38365,FTX,2020-11-17 22:53:45
7,17602.0,0.142,0.8142,2499.484,14329.86765,FTX,2020-11-17 22:53:45
8,17602.5,0.0889,0.9031,1564.86225,15894.7299,FTX,2020-11-17 22:53:45
9,17603.0,0.125,1.0281,2200.375,18095.1049,FTX,2020-11-17 22:53:45
10,17603.5,0.4259,1.454,7497.33065,25592.43555,FTX,2020-11-17 22:53:45
11,17604.0,12.7924,12.7924,225197.4096,225197.4096,FTXUS,2020-11-17 22:53:45
12,17605.0,0.3001,1.7541,5283.2605,30875.69605,FTX,2020-11-17 22:53:45
13,17606.0,0.3516,2.1057,6190.2696,37065.96565,FTX,2020-11-17 22:53:45
14,17606.5,0.1,2.2057,1760.65,38826.61565,FTX,2020-11-17 22:53:45
15,17607.0,0.735,2.9407,12941.145,51767.76065,FTX,2020-11-17 22:53:45
16,17608.0,0.1642,3.1049,2891.2336,54658.99425,FTX,2020-11-17 22:53:45
17,17608.5,11.5986,14.7035,204233.9481,258892.94235,FTX,2020-11-17 22:53:45
18,17609.0,0.7352,13.5276,12946.1368,238143.5464,FTXUS,2020-11-17 22:53:45
19,17609.0,0.001,14.7045,17.609,258910.55135,FTX,2020-11-17 22:53:45
0,17596.5,0.01,0.01,175.965,175.965,FTX,2020-11-17 22:53:50
1,17598.0,0.0593,0.0693,1043.5614,1219.5264,FTX,2020-11-17 22:53:50
2,17600.5,0.0593,0.1286,1043.70965,2263.23605,FTX,2020-11-17 22:53:50
3,17601.0,0.01,0.1386,176.01,2439.24605,FTX,2020-11-17 22:53:50
4,17601.5,0.1482,0.2868,2608.5423,5047.78835,FTX,2020-11-17 22:53:50
5,17602.0,0.142,0.4288,2499.484,7547.27235,FTX,2020-11-17 22:53:50
6,17602.5,0.0889,0.5177,1564.86225,9112.1346,FTX,2020-11-17 22:53:50
7,17603.0,0.125,0.6427,2200.375,11312.5096,FTX,2020-11-17 22:53:50
8,17603.5,0.4259,1.0686,7497.33065,18809.84025,FTX,2020-11-17 22:53:50
9,17604.0,12.7924,12.7924,225197.4096,225197.4096,FTXUS,2020-11-17 22:53:50
10,17604.0,0.4261,1.4947,7501.0644,26310.90465,FTX,2020-11-17 22:53:50
11,17605.0,0.0002,1.4949,3.521,26314.42565,FTX,2020-11-17 22:53:50
12,17606.0,0.0255,1.5204,448.953,26763.37865,FTX,2020-11-17 22:53:50
13,17606.5,0.1,1.6204,1760.65,28524.02865,FTX,2020-11-17 22:53:50
14,17607.0,0.735,2.3554,12941.145,41465.17365,FTX,2020-11-17 22:53:50
15,17608.0,0.1642,2.5196,2891.2336,44356.40725,FTX,2020-11-17 22:53:50
16,17608.5,11.5986,14.1182,204233.9481,248590.35535,FTX,2020-11-17 22:53:50
17,17609.0,0.7352,13.5276,12946.1368,238143.5464,FTXUS,2020-11-17 22:53:50
18,17609.0,0.001,14.1192,17.609,248607.96435,FTX,2020-11-17 22:53:50
19,17612.0,1.069,15.1882,18827.228,267435.19235,FTX,2020-11-17 22:53:50
0,17597.5,0.01,0.01,175.975,175.975,FTX,2020-11-17 22:53:51
1,17600.5,0.0593,0.0693,1043.70965,1219.68465,FTX,2020-11-17 22:53:51
2,17601.5,0.415,0.4843,7304.6225,8524.30715,FTX,2020-11-17 22:53:51
3,17602.0,0.142,0.6263,2499.484,11023.79115,FTX,2020-11-17 22:53:51
4,17603.0,0.135,0.7613,2376.405,13400.19615,FTX,2020-11-17 22:53:51
5,17603.5,0.4259,1.1872,7497.33065,20897.5268,FTX,2020-11-17 22:53:51
6,17604.0,12.7924,12.7924,225197.4096,225197.4096,FTXUS,2020-11-17 22:53:51
7,17604.5,0.0889,1.2761,1565.04005,22462.56685,FTX,2020-11-17 22:53:51
8,17605.0,0.0002,1.2763,3.521,22466.08785,FTX,2020-11-17 22:53:51
9,17606.5,0.4261,1.7024,7502.12965,29968.2175,FTX,2020-11-17 22:53:51
10,17607.0,0.735,2.4374,12941.145,42909.3625,FTX,2020-11-17 22:53:51
11,17607.5,0.0255,2.4629,448.99125,43358.35375,FTX,2020-11-17 22:53:51
12,17608.0,0.1642,2.6271,2891.2336,46249.58735,FTX,2020-11-17 22:53:51
13,17608.5,11.5986,14.2257,204233.9481,250483.53545,FTX,2020-11-17 22:53:51
14,17609.0,0.7352,13.5276,12946.1368,238143.5464,FTXUS,2020-11-17 22:53:51
15,17609.0,0.001,14.2267,17.609,250501.14445,FTX,2020-11-17 22:53:51
16,17612.0,1.069,15.2957,18827.228,269328.37245,FTX,2020-11-17 22:53:51
17,17614.5,0.672,15.9677,11836.944,281165.31645,FTX,2020-11-17 22:53:51
18,17616.0,117.0063,130.5339,2061182.9808,2299326.5272,FTXUS,2020-11-17 22:53:51
19,17618.0,72.7313,203.2652,1281380.0434,3580706.5706,FTXUS,2020-11-17 22:53:51
0,17603.0,0.125,0.125,2200.375,2200.375,FTX,2020-11-17 22:53:56
1,17605.0,0.0102,0.1352,179.571,2379.946,FTX,2020-11-17 22:53:56
2,17607.0,0.0593,0.1945,1044.0951,3424.0411,FTX,2020-11-17 22:53:56
3,17608.0,0.1185,0.313,2086.548,5510.5891,FTX,2020-11-17 22:53:56
4,17608.5,0.0593,0.3723,1044.18405,6554.77315,FTX,2020-11-17 22:53:56
5,17609.0,77.1151,77.1151,1357919.7959,1357919.7959,FTXUS,2020-11-17 22:53:56
6,17609.0,0.1491,0.5214,2625.5019,9180.27505,FTX,2020-11-17 22:53:56
7,17609.5,0.2667,0.7881,4696.45365,13876.7287,FTX,2020-11-17 22:53:56
8,17610.0,0.1419,0.93,2498.859,16375.5877,FTX,2020-11-17 22:53:56
9,17611.5,0.0889,1.0189,1565.66235,17941.25005,FTX,2020-11-17 22:53:56
10,17612.0,0.0002,1.0191,3.5224,17944.77245,FTX,2020-11-17 22:53:56
11,17613.0,0.4257,1.4448,7497.8541,25442.62655,FTX,2020-11-17 22:53:56
12,17613.5,0.326,1.7708,5742.001,31184.62755,FTX,2020-11-17 22:53:56
13,17614.0,0.6789,77.794,11958.1446,1369877.9405,FTXUS,2020-11-17 22:53:56
14,17614.5,0.672,2.4428,11836.944,43021.57155,FTX,2020-11-17 22:53:56
15,17616.0,117.0063,194.8003,2061182.9808,3431060.9213,FTXUS,2020-11-17 22:53:56
16,17617.5,0.1,2.5428,1761.75,44783.32155,FTX,2020-11-17 22:53:56
17,17618.0,0.0059,2.5487,103.9462,44887.26775,FTX,2020-11-17 22:53:56
18,17618.5,0.1346,2.6833,2371.4501,47258.71785,FTX,2020-11-17 22:53:56
19,17622.0,0.8514,3.5347,15003.3708,62262.08865,FTX,2020-11-17 22:53:56
0,17603.0,0.125,0.125,2200.375,2200.375,FTX,2020-11-17 22:53:56
1,17605.0,0.0102,0.1352,179.571,2379.946,FTX,2020-11-17 22:53:56
2,17607.0,0.0593,0.1945,1044.0951,3424.0411,FTX,2020-11-17 22:53:56
3,17608.0,0.1185,0.313,2086.548,5510.5891,FTX,2020-11-17 22:53:56
4,17608.5,0.0593,0.3723,1044.18405,6554.77315,FTX,2020-11-17 22:53:56
5,17609.0,0.1491,0.5214,2625.5019,9180.27505,FTX,2020-11-17 22:53:56
6,17609.5,0.2667,0.7881,4696.45365,13876.7287,FTX,2020-11-17 22:53:56
7,17610.0,0.1419,0.93,2498.859,16375.5877,FTX,2020-11-17 22:53:56
8,17611.5,0.0889,1.0189,1565.66235,17941.25005,FTX,2020-11-17 22:53:56
9,17612.0,0.0002,1.0191,3.5224,17944.77245,FTX,2020-11-17 22:53:56
10,17613.0,0.4257,1.4448,7497.8541,25442.62655,FTX,2020-11-17 22:53:56
11,17613.5,0.326,1.7708,5742.001,31184.62755,FTX,2020-11-17 22:53:56
12,17614.5,0.672,2.4428,11836.944,43021.57155,FTX,2020-11-17 22:53:56
13,17616.0,166.7386,166.7386,2937267.1776,2937267.1776,FTXUS,2020-11-17 22:53:56
14,17617.5,0.1,2.5428,1761.75,44783.32155,FTX,2020-11-17 22:53:56
15,17618.0,0.0059,2.5487,103.9462,44887.26775,FTX,2020-11-17 22:53:56
16,17618.5,0.1346,2.6833,2371.4501,47258.71785,FTX,2020-11-17 22:53:56
17,17618.5,1.0097,167.7483,17789.39945,2955056.57705,FTXUS,2020-11-17 22:53:56
18,17622.0,0.8514,3.5347,15003.3708,62262.08865,FTX,2020-11-17 22:53:56
19,17627.0,0.0002,3.5349,3.5254,62265.61405,FTX,2020-11-17 22:53:56
0,17603.0,0.125,0.125,2200.375,2200.375,FTX,2020-11-17 22:54:01
1,17603.5,0.01,0.135,176.035,2376.41,FTX,2020-11-17 22:54:01
2,17605.0,0.0002,0.1352,3.521,2379.931,FTX,2020-11-17 22:54:01
3,17607.0,0.0593,0.1945,1044.0951,3424.0261,FTX,2020-11-17 22:54:01
4,17608.0,0.1185,0.313,2086.548,5510.5741,FTX,2020-11-17 22:54:01
5,17608.5,0.1,0.413,1760.85,7271.4241,FTX,2020-11-17 22:54:01
6,17609.0,0.0603,0.4733,1061.8227,8333.2468,FTX,2020-11-17 22:54:01
7,17609.5,0.1419,0.6152,2498.78805,10832.03485,FTX,2020-11-17 22:54:01
8,17611.0,0.0296,0.6448,521.2856,11353.32045,FTX,2020-11-17 22:54:01
9,17611.5,0.1999,0.8447,3520.53885,14873.8593,FTX,2020-11-17 22:54:01
10,17612.0,0.3853,1.23,6785.9036,21659.7629,FTX,2020-11-17 22:54:01
11,17612.5,0.0255,1.2555,449.11875,22108.88165,FTX,2020-11-17 22:54:01
12,17613.0,0.4257,1.6812,7497.8541,29606.73575,FTX,2020-11-17 22:54:01
13,17613.5,0.0889,1.7701,1565.84015,31172.5759,FTX,2020-11-17 22:54:01
14,17614.5,0.8113,2.5814,14290.64385,45463.21975,FTX,2020-11-17 22:54:01
15,17615.5,9.5109,12.0923,167539.25895,213002.4787,FTX,2020-11-17 22:54:01
16,17616.0,166.7386,166.7386,2937267.1776,2937267.1776,FTXUS,2020-11-17 22:54:01
17,17618.0,0.0059,12.0982,103.9462,213106.4249,FTX,2020-11-17 22:54:01
18,17618.5,1.0097,167.7483,17789.39945,2955056.57705,FTXUS,2020-11-17 22:54:01
19,17622.0,0.8514,12.9496,15003.3708,228109.7957,FTX,2020-11-17 22:54:01
0,17601.5,0.01,0.01,176.015,176.015,FTX,2020-11-17 22:54:05
1,17602.0,0.01,0.02,176.02,352.035,FTX,2020-11-17 22:54:05
2,17603.0,0.125,0.145,2200.375,2552.41,FTX,2020-11-17 22:54:05
3,17604.5,0.1,0.245,1760.45,4312.86,FTX,2020-11-17 22:54:05
4,17605.0,0.0002,0.2452,3.521,4316.381,FTX,2020-11-17 22:54:05
5,17606.0,0.0593,0.3045,1044.0358,5360.4168,FTX,2020-11-17 22:54:05
6,17607.0,1.0819,1.3864,19049.0133,24409.4301,FTX,2020-11-17 22:54:05
7,17607.5,0.2012,1.5876,3542.629,27952.0591,FTX,2020-11-17 22:54:05
8,17608.0,0.1481,1.7357,2607.7448,30559.8039,FTX,2020-11-17 22:54:05
9,17609.0,0.0265,1.7622,466.6385,31026.4424,FTX,2020-11-17 22:54:05
10,17609.5,0.1185,1.8807,2086.72575,33113.16815,FTX,2020-11-17 22:54:05
11,17610.0,0.7813,2.662,13758.693,46871.86115,FTX,2020-11-17 22:54:05
12,17611.0,16.3884,16.3884,288616.1124,288616.1124,FTXUS,2020-11-17 22:54:05
13,17611.5,0.2612,2.9232,4600.1238,51471.98495,FTX,2020-11-17 22:54:05
14,17612.0,0.3262,3.2494,5745.0344,57217.01935,FTX,2020-11-17 22:54:05
15,17613.0,13.3771,29.7655,235610.8623,524226.9747,FTXUS,2020-11-17 22:54:05
16,17614.5,0.8113,4.0607,14290.64385,71507.6632,FTX,2020-11-17 22:54:05
17,17615.5,9.185,13.2457,161798.3675,233306.0307,FTX,2020-11-17 22:54:05
18,17616.0,166.7386,196.5041,2937267.1776,3461494.1523,FTXUS,2020-11-17 22:54:05
19,17618.0,0.0059,13.2516,103.9462,233409.9769,FTX,2020-11-17 22:54:05
0,17600.5,0.01,0.01,176.005,176.005,FTX,2020-11-17 22:54:10
1,17603.0,0.1839,0.1939,3237.1917,3413.1967,FTX,2020-11-17 22:54:10
2,17605.0,0.0595,0.2534,1047.4975,4460.6942,FTX,2020-11-17 22:54:10
3,17605.5,0.142,0.3954,2499.981,6960.6752,FTX,2020-11-17 22:54:10
4,17606.0,0.0296,0.425,521.1376,7481.8128,FTX,2020-11-17 22:54:10
5,17607.0,1.3967,1.8217,24591.6969,32073.5097,FTX,2020-11-17 22:54:10
6,17608.0,0.1185,1.9402,2086.548,34160.0577,FTX,2020-11-17 22:54:10
7,17608.0,13.5041,13.5041,237780.1928,237780.1928,FTXUS,2020-11-17 22:54:10
8,17609.0,0.0265,1.9667,466.6385,34626.6962,FTX,2020-11-17 22:54:10
9,17609.5,0.1185,2.0852,2086.72575,36713.42195,FTX,2020-11-17 22:54:10
10,17610.0,0.2666,2.3518,4694.826,41408.24795,FTX,2020-11-17 22:54:10
11,17610.5,0.8296,14.3337,14609.6708,252389.8636,FTXUS,2020-11-17 22:54:10
12,17611.5,0.2612,2.613,4600.1238,46008.37175,FTX,2020-11-17 22:54:10
13,17612.0,0.3262,2.9392,5745.0344,51753.40615,FTX,2020-11-17 22:54:10
14,17612.5,11.0987,14.0379,195475.85375,247229.2599,FTX,2020-11-17 22:54:10
15,17614.5,0.672,14.7099,11836.944,259066.2039,FTX,2020-11-17 22:54:10
16,17615.5,9.185,23.8949,161798.3675,420864.5714,FTX,2020-11-17 22:54:10
17,17616.0,166.7386,181.0723,2937267.1776,3189657.0412,FTXUS,2020-11-17 22:54:10
18,17617.0,0.8516,24.7465,15002.6372,435867.2086,FTX,2020-11-17 22:54:10
19,17618.0,0.0059,24.7524,103.9462,435971.1548,FTX,2020-11-17 22:54:10
0,17600.5,0.01,0.01,176.005,176.005,FTX,2020-11-17 22:54:11
1,17601.0,0.01,0.02,176.01,352.015,FTX,2020-11-17 22:54:11
2,17602.5,0.1185,0.1385,2085.89625,2437.91125,FTX,2020-11-17 22:54:11
3,17603.0,0.4506,0.5891,7931.9118,10369.82305,FTX,2020-11-17 22:54:11
4,17604.5,0.2999,0.889,5279.58955,15649.4126,FTX,2020-11-17 22:54:11
5,17605.0,0.0595,0.9485,1047.4975,16696.9101,FTX,2020-11-17 22:54:11
6,17605.5,0.2605,1.209,4586.23275,21283.14285,FTX,2020-11-17 22:54:11
7,17606.0,0.0296,1.2386,521.1376,21804.28045,FTX,2020-11-17 22:54:11
8,17607.0,1.3967,2.6353,24591.6969,46395.97735,FTX,2020-11-17 22:54:11
9,17608.0,13.5041,13.5041,237780.1928,237780.1928,FTXUS,2020-11-17 22:54:11
10,17609.0,0.001,2.6363,17.609,46413.58635,FTX,2020-11-17 22:54:11
11,17610.5,0.8296,14.3337,14609.6708,252389.8636,FTXUS,2020-11-17 22:54:11
12,17611.0,0.0255,2.6618,449.0805,46862.66685,FTX,2020-11-17 22:54:11
13,17611.5,0.2612,2.923,4600.1238,51462.79065,FTX,2020-11-17 22:54:11
14,17612.0,0.3262,3.2492,5745.0344,57207.82505,FTX,2020-11-17 22:54:11
15,17612.5,8.4892,11.7384,149516.035,206723.86005,FTX,2020-11-17 22:54:11
16,17614.5,0.672,12.4104,11836.944,218560.80405,FTX,2020-11-17 22:54:11
17,17616.0,166.7386,181.0723,2937267.1776,3189657.0412,FTXUS,2020-11-17 22:54:11
18,17617.0,0.8516,13.262,15002.6372,233563.44125,FTX,2020-11-17 22:54:11
19,17618.0,0.0059,13.2679,103.9462,233667.38745,FTX,2020-11-17 22:54:11
0,17600.0,0.01,0.01,176.0,176.0,FTX,2020-11-17 22:54:15
1,17600.5,0.0693,0.0793,1219.71465,1395.71465,FTX,2020-11-17 22:54:15
2,17602.5,0.1185,0.1978,2085.89625,3481.6109,FTX,2020-11-17 22:54:15
3,17603.0,0.3917,0.5895,6895.0951,10376.706,FTX,2020-11-17 22:54:15
4,17603.5,0.1,0.6895,1760.35,12137.056,FTX,2020-11-17 22:54:15
5,17604.0,0.142,0.8315,2499.768,14636.824,FTX,2020-11-17 22:54:15
6,17604.5,0.1999,1.0314,3519.13955,18155.96355,FTX,2020-11-17 22:54:15
7,17605.0,0.0595,1.0909,1047.4975,19203.46105,FTX,2020-11-17 22:54:15
8,17605.5,0.1185,1.2094,2086.25175,21289.7128,FTX,2020-11-17 22:54:15
9,17606.0,0.0296,1.239,521.1376,21810.8504,FTX,2020-11-17 22:54:15
10,17607.0,1.3967,2.6357,24591.6969,46402.5473,FTX,2020-11-17 22:54:15
11,17608.0,13.5041,13.5041,237780.1928,237780.1928,FTXUS,2020-11-17 22:54:15
12,17608.0,0.0255,2.6612,449.004,46851.5513,FTX,2020-11-17 22:54:15
13,17609.0,0.001,2.6622,17.609,46869.1603,FTX,2020-11-17 22:54:15
14,17610.5,0.8296,14.3337,14609.6708,252389.8636,FTXUS,2020-11-17 22:54:15
15,17611.5,0.2612,2.9234,4600.1238,51469.2841,FTX,2020-11-17 22:54:15
16,17612.0,0.0002,2.9236,3.5224,51472.8065,FTX,2020-11-17 22:54:15
17,17612.5,8.4892,11.4128,149516.035,200988.8415,FTX,2020-11-17 22:54:15
18,17614.5,0.672,12.0848,11836.944,212825.7855,FTX,2020-11-17 22:54:15
19,17616.0,166.7386,181.0723,2937267.1776,3189657.0412,FTXUS,2020-11-17 22:54:15
0,17598.5,0.01,0.01,175.985,175.985,FTX,2020-11-17 22:54:20
1,17600.5,0.0693,0.0793,1219.71465,1395.69965,FTX,2020-11-17 22:54:20
2,17602.5,0.1185,0.1978,2085.89625,3481.5959,FTX,2020-11-17 22:54:20
3,17603.0,0.3917,0.5895,6895.0951,10376.691,FTX,2020-11-17 22:54:20
4,17604.0,0.142,0.7315,2499.768,12876.459,FTX,2020-11-17 22:54:20
5,17605.0,0.0595,0.791,1047.4975,13923.9565,FTX,2020-11-17 22:54:20
6,17605.5,0.1481,0.9391,2607.37455,16531.33105,FTX,2020-11-17 22:54:20
7,17606.5,0.2999,1.239,5280.18935,21811.5204,FTX,2020-11-17 22:54:20
8,17607.0,1.3078,2.5468,23026.4346,44837.955,FTX,2020-11-17 22:54:20
9,17608.0,0.0255,2.5723,449.004,45286.959,FTX,2020-11-17 22:54:20
10,17608.0,13.5041,13.5041,237780.1928,237780.1928,FTXUS,2020-11-17 22:54:20
11,17608.5,0.326,2.8983,5740.371,51027.33,FTX,2020-11-17 22:54:20
12,17609.0,0.0899,2.9882,1583.0491,52610.3791,FTX,2020-11-17 22:54:20
13,17610.5,0.8296,14.3337,14609.6708,252389.8636,FTXUS,2020-11-17 22:54:20
14,17611.5,0.2612,3.2494,4600.1238,57210.5029,FTX,2020-11-17 22:54:20
15,17612.0,0.0002,3.2496,3.5224,57214.0253,FTX,2020-11-17 22:54:20
16,17612.5,8.4892,11.7388,149516.035,206730.0603,FTX,2020-11-17 22:54:20
17,17614.5,0.672,12.4108,11836.944,218567.0043,FTX,2020-11-17 22:54:20
18,17616.0,166.7386,181.0723,2937267.1776,3189657.0412,FTXUS,2020-11-17 22:54:20
19,17617.0,0.8516,13.2624,15002.6372,233569.6415,FTX,2020-11-17 22:54:20
0,17598.5,0.01,0.01,175.985,175.985,FTX,2020-11-17 22:54:25
1,17600.5,0.0989,0.1089,1740.68945,1916.67445,FTX,2020-11-17 22:54:25
2,17602.5,0.1,0.2089,1760.25,3676.92445,FTX,2020-11-17 22:54:25
3,17603.0,0.125,0.3339,2200.375,5877.29945,FTX,2020-11-17 22:54:25
4,17604.0,0.142,0.4759,2499.768,8377.06745,FTX,2020-11-17 22:54:25
5,17605.0,0.0595,0.5354,1047.4975,9424.56495,FTX,2020-11-17 22:54:25
6,17605.5,0.348,0.8834,6126.714,15551.27895,FTX,2020-11-17 22:54:25
7,17606.5,0.0255,0.9089,448.96575,16000.2447,FTX,2020-11-17 22:54:25
8,17607.0,1.3646,2.2735,24026.5122,40026.7569,FTX,2020-11-17 22:54:25
9,17608.0,13.5041,13.5041,237780.1928,237780.1928,FTXUS,2020-11-17 22:54:25
10,17608.5,0.326,2.5995,5740.371,45767.1279,FTX,2020-11-17 22:54:25
11,17609.0,0.001,2.6005,17.609,45784.7369,FTX,2020-11-17 22:54:25
12,17610.5,0.8296,14.3337,14609.6708,252389.8636,FTXUS,2020-11-17 22:54:25
13,17611.5,0.2612,2.8617,4600.1238,50384.8607,FTX,2020-11-17 22:54:25
14,17612.0,0.0002,2.8619,3.5224,50388.3831,FTX,2020-11-17 22:54:25
15,17612.5,8.4892,11.3511,149516.035,199904.4181,FTX,2020-11-17 22:54:25
16,17614.5,0.672,12.0231,11836.944,211741.3621,FTX,2020-11-17 22:54:25
17,17616.0,166.7386,181.0723,2937267.1776,3189657.0412,FTXUS,2020-11-17 22:54:25
18,17617.0,0.8516,12.8747,15002.6372,226743.9993,FTX,2020-11-17 22:54:25
19,17618.0,0.0059,12.8806,103.9462,226847.9455,FTX,2020-11-17 22:54:25
0,17598.5,0.1385,0.1385,2437.39225,2437.39225,FTX,2020-11-17 22:54:25
1,17602.0,0.0593,0.1978,1043.7986,3481.19085,FTX,2020-11-17 22:54:25
2,17602.5,0.2999,0.4977,5278.98975,8760.1806,FTX,2020-11-17 22:54:25
3,17603.0,0.125,0.6227,2200.375,10960.5556,FTX,2020-11-17 22:54:25
4,17604.0,0.142,0.7647,2499.768,13460.3236,FTX,2020-11-17 22:54:25
5,17605.0,0.0257,0.7904,452.4485,13912.7721,FTX,2020-11-17 22:54:25
6,17605.5,0.1185,0.9089,2086.25175,15999.02385,FTX,2020-11-17 22:54:25
7,17607.0,1.3646,2.2735,24026.5122,40025.53605,FTX,2020-11-17 22:54:25
8,17607.5,0.0945,2.368,1663.90875,41689.4448,FTX,2020-11-17 22:54:25
9,17608.0,13.5041,13.5041,237780.1928,237780.1928,FTXUS,2020-11-17 22:54:25
10,17608.5,0.326,2.694,5740.371,47429.8158,FTX,2020-11-17 22:54:25
11,17609.0,0.001,2.695,17.609,47447.4248,FTX,2020-11-17 22:54:25
12,17610.5,0.8296,14.3337,14609.6708,252389.8636,FTXUS,2020-11-17 22:54:25
13,17612.0,0.0002,2.6952,3.5224,47450.9472,FTX,2020-11-17 22:54:25
14,17612.5,8.4892,11.1844,149516.035,196966.9822,FTX,2020-11-17 22:54:25
15,17614.5,0.672,11.8564,11836.944,208803.9262,FTX,2020-11-17 22:54:25
16,17616.0,166.7386,181.0723,2937267.1776,3189657.0412,FTXUS,2020-11-17 22:54:25
17,17617.0,0.8516,12.708,15002.6372,223806.5634,FTX,2020-11-17 22:54:25
18,17618.0,0.0059,12.7139,103.9462,223910.5096,FTX,2020-11-17 22:54:25
19,17627.0,0.0002,12.7141,3.5254,223914.035,FTX,2020-11-17 22:54:25
0,17599.0,0.0593,0.0593,1043.6207,1043.6207,FTX,2020-11-17 22:54:35
1,17599.5,0.1185,0.1778,2085.54075,3129.16145,FTX,2020-11-17 22:54:35
2,17600.0,0.2667,0.4445,4693.92,7823.08145,FTX,2020-11-17 22:54:35
3,17600.5,0.0296,0.4741,520.9748,8344.05625,FTX,2020-11-17 22:54:35
4,17601.5,0.1,0.5741,1760.15,10104.20625,FTX,2020-11-17 22:54:35
5,17602.0,0.4852,1.0593,8540.4904,18644.69665,FTX,2020-11-17 22:54:35
6,17603.0,0.125,1.1843,2200.375,20845.07165,FTX,2020-11-17 22:54:35
7,17603.5,0.0889,1.2732,1564.95115,22410.0228,FTX,2020-11-17 22:54:35
8,17605.0,15.4387,15.4387,271798.3135,271798.3135,FTXUS,2020-11-17 22:54:35
9,17605.0,0.3262,1.5994,5742.751,28152.7738,FTX,2020-11-17 22:54:35
10,17606.5,0.0255,1.6249,448.96575,28601.73955,FTX,2020-11-17 22:54:35
11,17607.0,1.0006,2.6255,17617.5642,46219.30375,FTX,2020-11-17 22:54:35
12,17607.5,0.1945,2.82,3424.65875,49643.9625,FTX,2020-11-17 22:54:35
13,17608.0,13.5041,28.9428,237780.1928,509578.5063,FTXUS,2020-11-17 22:54:35
14,17609.0,0.001,2.821,17.609,49661.5715,FTX,2020-11-17 22:54:35
15,17610.0,11.4119,14.2329,200963.559,250625.1305,FTX,2020-11-17 22:54:35
16,17610.5,0.8296,29.7724,14609.6708,524188.1771,FTXUS,2020-11-17 22:54:35
17,17612.0,0.0002,14.2331,3.5224,250628.6529,FTX,2020-11-17 22:54:35
18,17613.0,0.8517,15.0848,15000.9921,265629.645,FTX,2020-11-17 22:54:35
19,17614.5,0.672,15.7568,11836.944,277466.589,FTX,2020-11-17 22:54:35
0,17593.5,0.01,0.01,175.935,175.935,FTX,2020-11-17 22:54:46
1,17594.5,0.01,0.02,175.945,351.88,FTX,2020-11-17 22:54:46
2,17598.0,0.142,0.162,2498.916,2850.796,FTX,2020-11-17 22:54:46
3,17598.5,0.2999,0.4619,5277.79015,8128.58615,FTX,2020-11-17 22:54:46
4,17599.0,0.1779,0.6398,3130.8621,11259.44825,FTX,2020-11-17 22:54:46
5,17599.5,0.1186,0.7584,2087.3007,13346.74895,FTX,2020-11-17 22:54:46
6,17600.0,0.6927,1.4511,12191.52,25538.26895,FTX,2020-11-17 22:54:46
7,17602.5,0.0255,1.4766,448.86375,25987.1327,FTX,2020-11-17 22:54:46
8,17603.0,0.125,1.6016,2200.375,28187.5077,FTX,2020-11-17 22:54:46
9,17603.5,0.1701,1.7717,2994.35535,31181.86305,FTX,2020-11-17 22:54:46
10,17605.0,15.4387,15.4387,271798.3135,271798.3135,FTXUS,2020-11-17 22:54:46
11,17605.0,0.0002,1.7719,3.521,31185.38405,FTX,2020-11-17 22:54:46
12,17606.0,0.6351,16.0738,11181.5706,282979.8841,FTXUS,2020-11-17 22:54:46
13,17607.0,0.882,2.6539,15529.374,46714.75805,FTX,2020-11-17 22:54:46
14,17607.5,0.1,2.7539,1760.75,48475.50805,FTX,2020-11-17 22:54:46
15,17608.0,11.7921,14.546,207635.2968,256110.80485,FTX,2020-11-17 22:54:46
16,17609.0,0.001,14.547,17.609,256128.41385,FTX,2020-11-17 22:54:46
17,17609.5,0.8518,15.3988,14999.7721,271128.18595,FTX,2020-11-17 22:54:46
18,17610.0,11.4119,26.8107,200963.559,472091.74495,FTX,2020-11-17 22:54:46
